Id,Label,timeset,label3,kingdom,phylum,class,order,family,genus,species,name,abun,indegree,outdegree,degree
Zotu2560,Zotu2560,,other,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,Smithellaceae,Smithella,NA,Zotu2560,0.000123,29,29,58
Zotu257,Zotu257,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA,Zotu257,0.000797,27,23,50
Zotu1236,Zotu1236,,other,Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,B122,B122,uncultured_bacterium,Zotu1236,0.000151,7,0,7
Zotu2589,Zotu2589,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_vadinHA17,Bacteroidetes_vadinHA17,NA,Zotu2589,0.000101,2,6,8
Zotu259,Zotu259,,other,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Lapillicoccus,NA,Zotu259,0.000601,43,31,74
Zotu26,Zotu26,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Ectothiorhodospirales,Thioalkalispiraceae,Thioalkalispira-Sulfurivermis,uncultured_bacterium,Zotu26,0.007623,58,53,111
Zotu260,Zotu260,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,NA,Zotu260,0.000756,3,1,4
Zotu2602,Zotu2602,,other,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,NA,Zotu2602,0.000143,2,2,4
Zotu265,Zotu265,,other,Bacteria,MBNT15,MBNT15,MBNT15,MBNT15,MBNT15,NA,Zotu265,0.001425,8,3,11
Zotu2680,Zotu2680,,other,Bacteria,MBNT15,MBNT15,MBNT15,MBNT15,MBNT15,uncultured_Syntrophobacterales,Zotu2680,0.000123,13,12,25
Zotu2699,Zotu2699,,other,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfosarcinaceae,LCP-80,uncultured_bacterium,Zotu2699,0.000112,5,7,12
Zotu27,Zotu27,,other,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,NA,NA,Zotu27,0.001058,78,69,147
Zotu270,Zotu270,,other,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,NA,NA,Zotu270,0.001192,23,43,66
Zotu273,Zotu273,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu273,0.000426,18,18,36
Zotu274,Zotu274,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,SB-5,SB-5,NA,Zotu274,0.000465,12,6,18
Zotu2748,Zotu2748,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu2748,0.000142,14,18,32
Zotu276,Zotu276,,other,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,Clostridium_saccharoperbutylacetonicum,Zotu276,0.001492,8,11,19
Zotu1190,Zotu1190,,other,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_3,Clostridium_hveragerdense,Zotu1190,0.000309,3,0,3
Zotu2760,Zotu2760,,other,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Aurantisolimonas,NA,Zotu2760,0.000114,5,11,16
Zotu2768,Zotu2768,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuritalea,NA,Zotu2768,0.000215,37,39,76
Zotu279,Zotu279,,other,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,Geobacter,NA,Zotu279,0.000635,1,7,8
Zotu2792,Zotu2792,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,uncultured_bacterium,Zotu2792,0.000119,2,4,6
Zotu28,Zotu28,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,Zotu28,0.001679,2,5,7
Zotu17,Zotu17,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Ideonella,NA,Zotu17,0.002957,1,0,1
Zotu2177,Zotu2177,,other,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,NA,Zotu2177,0.00011,1,0,1
Zotu282,Zotu282,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,uncultured_soil,Zotu282,0.000708,59,44,103
Zotu1264,Zotu1264,,other,Bacteria,LCP-89,LCP-89,LCP-89,LCP-89,LCP-89,uncultured_bacterium,Zotu1264,0.000169,1,0,1
Zotu283,Zotu283,,other,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,NA,Zotu283,0.00125,8,10,18
Zotu284,Zotu284,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,SB-5,SB-5,uncultured_soil,Zotu284,0.000468,26,21,47
Zotu287,Zotu287,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,NA,Zotu287,0.00078,0,2,2
Zotu2888,Zotu2888,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_vadinHA17,Bacteroidetes_vadinHA17,NA,Zotu2888,0.000142,17,16,33
Zotu29,Zotu29,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,WCHB1-32,NA,Zotu29,0.003455,16,19,35
Zotu290,Zotu290,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,NA,Zotu290,0.000291,1,3,4
Zotu2198,Zotu2198,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_vadinHA17,Bacteroidetes_vadinHA17,NA,Zotu2198,0.000122,7,0,7
Zotu291,Zotu291,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,uncultured,NA,Zotu291,0.00123,29,40,69
Zotu292,Zotu292,,other,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA,Zotu292,0.000731,92,89,181
Zotu293,Zotu293,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,NA,Zotu293,0.000288,2,1,3
Zotu2930,Zotu2930,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,Zotu2930,0.000119,28,35,63
Zotu294,Zotu294,,other,Bacteria,Nitrospirota,4-29-1,4-29-1,4-29-1,4-29-1,uncultured_bacterium,Zotu294,0.001072,1,1,2
Zotu1061,Zotu1061,,other,Bacteria,Nitrospirota,4-29-1,4-29-1,4-29-1,4-29-1,NA,Zotu1061,0.000215,1,0,1
Zotu296,Zotu296,,other,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,uncultured,uncultured_bacterium,Zotu296,0.00021,72,78,150
Zotu297,Zotu297,,other,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,uncultured,NA,Zotu297,0.001003,31,30,61
Zotu3,Zotu3,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,Sideroxydans,NA,Zotu3,0.015718,7,9,16
Zotu300,Zotu300,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,NA,Zotu300,0.000595,15,5,20
Zotu301,Zotu301,,other,Bacteria,Nitrospirota,4-29-1,4-29-1,4-29-1,4-29-1,uncultured_bacterium,Zotu301,0.000854,0,1,1
Zotu302,Zotu302,,other,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,uncultured_Myxococcales,Zotu302,0.000401,20,27,47
Zotu303,Zotu303,,other,Bacteria,Nitrospirota,Thermodesulfovibrionia,uncultured,uncultured,uncultured,uncultured_bacterium,Zotu303,0.00105,9,16,25
Zotu1768,Zotu1768,,other,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,ADurb.Bin063-1,NA,Zotu1768,0.000347,2,0,2
Zotu304,Zotu304,,other,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta_2,NA,Zotu304,0.000137,0,1,1
Zotu305,Zotu305,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,SC-I-84,NA,Zotu305,0.000832,3,8,11
Zotu306,Zotu306,,other,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,ADurb.Bin063-1,NA,Zotu306,0.001325,30,44,74
