Id,Label,timeset,label3,kingdom,phylum,class,order,family,genus,species,name,abun,indegree,outdegree,degree
Zotu744,Zotu744,,other,Bacteria,Acidobacteriota,Aminicenantia,Aminicenantales,Aminicenantales,Aminicenantales,uncultured_Aminicenantes,Zotu744,0.000105,1,4,5
Zotu75,Zotu75,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,Zotu75,0.004098,0,1,1
Zotu76,Zotu76,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,Sideroxydans,NA,Zotu76,0.004092,1,3,4
Zotu765,Zotu765,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,NA,Zotu765,0.000336,0,1,1
Zotu77,Zotu77,,other,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,NA,NA,Zotu77,0.002204,0,4,4
Zotu783,Zotu783,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,Bacteroidetes_BD2-2,uncultured_prokaryote,Zotu783,0.000241,0,1,1
Zotu792,Zotu792,,other,Bacteria,Planctomycetota,vadinHA49,vadinHA49,vadinHA49,vadinHA49,NA,Zotu792,0.000286,2,17,19
Zotu801,Zotu801,,other,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Bacteriovorax,uncultured_bacterium,Zotu801,0.000293,1,29,30
Zotu802,Zotu802,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,Bacteroidetes_BD2-2,uncultured_prokaryote,Zotu802,0.000196,0,3,3
Zotu8030,Zotu8030,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Pleomorphomonadaceae,Pleomorphomonas,uncultured_bacterium,Zotu8030,0.001055,1,10,11
Zotu809,Zotu809,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA,Zotu809,0.000107,0,7,7
Zotu81,Zotu81,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,SC-I-84,NA,Zotu81,0.000117,0,2,2
Zotu739,Zotu739,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylocystis,uncultured_bacterium,Zotu739,0.000124,1,0,1
Zotu818,Zotu818,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,uncultured,NA,Zotu818,0.000238,0,9,9
