Id,Label,timeset,label3,kingdom,phylum,class,order,family,genus,species,name,abun,indegree,outdegree,degree
Zotu303,Zotu303,,other,Bacteria,Nitrospirota,Thermodesulfovibrionia,uncultured,uncultured,uncultured,uncultured_bacterium,Zotu303,0.000531,10,7,17
Zotu305,Zotu305,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,SC-I-84,NA,Zotu305,0.000786,1,2,3
Zotu3061,Zotu3061,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuritalea,NA,Zotu3061,0.000133,69,71,140
Zotu307,Zotu307,,other,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_12,uncultured_bacterium,Zotu307,0.000467,22,17,39
Zotu311,Zotu311,,other,Bacteria,Nitrospirota,Thermodesulfovibrionia,uncultured,uncultured,uncultured,uncultured_Nitrospira,Zotu311,0.000784,29,15,44
Zotu312,Zotu312,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,Zotu312,0.000524,6,8,14
Zotu314,Zotu314,,other,Bacteria,Nitrospirota,Thermodesulfovibrionia,uncultured,uncultured,uncultured,uncultured_bacterium,Zotu314,0.000692,3,1,4
Zotu315,Zotu315,,other,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,Bacteroidetes_BD2-2,uncultured_prokaryote,Zotu315,0.000416,69,51,120
Zotu316,Zotu316,,other,Bacteria,Acidobacteriota,Aminicenantia,Aminicenantales,Aminicenantales,Aminicenantales,uncultured_Desulfovibrio,Zotu316,0.000502,5,4,9
Zotu318,Zotu318,,other,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,NA,Zotu318,0.000715,130,81,211
Zotu32,Zotu32,,other,Bacteria,MBNT15,MBNT15,MBNT15,MBNT15,MBNT15,uncultured_prokaryote,Zotu32,0.004984,148,113,261
Zotu322,Zotu322,,other,Bacteria,Zixibacteria,Zixibacteria,Zixibacteria,Zixibacteria,Zixibacteria,uncultured_bacterium,Zotu322,0.000653,40,25,65
Zotu324,Zotu324,,other,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41,NA,Zotu324,0.000108,2,1,3
