"Source","Target","r","p","adjust.p"
"Zotu2444","Zotu157",0.821562740267972,8.59080569348691e-07,6.58137133111773e-05
"Zotu2444","Zotu16045",0.848224292930539,1.65196050172511e-07,2.42993731711139e-05
"Zotu2444","Zotu16255",0.908295555422424,8.65366667213152e-10,1.07565420134066e-06
"Zotu2444","Zotu1628",0.91311916371809,4.88711293655797e-10,7.5457914674939e-07
"Zotu2444","Zotu1640",0.836066310454777,3.63229063715664e-07,3.90851192824128e-05
"Zotu2444","Zotu16478",0.802623122217179,2.37126591651204e-06,0.000122765019316161
"Zotu2444","Zotu16601",0.859011375562749,7.73926587260831e-08,1.54617884326843e-05
"Zotu2444","Zotu16621",0.927812571264474,6.82720546762994e-11,2.47229290065202e-07
"Zotu2444","Zotu1707",0.936065573770492,1.86710646943311e-11,1.10348458333173e-07
"Zotu2444","Zotu173",0.869598650207511,3.45259949519061e-08,9.63661298236571e-06
