"label","id","Kingdom","Phylum","Class","Order","Family","Genus","Species","name","abun"
"Zotu1298","Zotu1298","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus_Solibacter",NA,"Zotu1298",0.000153400943018958
"Zotu13","Zotu13","Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","Leptonema",NA,"Zotu13",0.00355417718242174
"Zotu130","Zotu130","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2","uncultured_prokaryote","Zotu130",0.00107303766154383
"Zotu1303","Zotu1303","Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium","Zotu1303",0.0001549492610712
"Zotu1307","Zotu1307","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2",NA,"Zotu1307",0.000196705756038261
"Zotu1308","Zotu1308","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomicrobium","uncultured_bacterium","Zotu1308",0.000180566934443902
"Zotu1313","Zotu1313","Bacteria","Acidobacteriota","Holophagae","Subgroup_7","Subgroup_7","Subgroup_7","uncultured_Acidobacteriales","Zotu1313",0.000102903291678971
"Zotu1314","Zotu1314","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067",NA,"Zotu1314",0.000188810832877436
"Zotu1317","Zotu1317","Bacteria","Acidobacteriota","Holophagae","Holophagales","Holophagaceae","Holophaga","uncultured_bacterium","Zotu1317",0.00016225328565691
"Zotu132","Zotu132","Bacteria","Bacteroidota","SJA-28","SJA-28","SJA-28","SJA-28","uncultured_bacterium","Zotu132",0.00128886796820832
"Zotu1322","Zotu1322","Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485","uncultured_bacterium","Zotu1322",0.000134128061932815
"Zotu1323","Zotu1323","Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter",NA,"Zotu1323",0.000302538559426137
"Zotu13236","Zotu13236","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea",NA,"Zotu13236",0.000390387103917757
"Zotu1324","Zotu1324","Bacteria","Acidobacteriota","Holophagae","Holophagales","Holophagaceae","uncultured",NA,"Zotu1324",0.000100071849231248
"Zotu1325","Zotu1325","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomicrobium","uncultured_gamma","Zotu1325",0.000148189385050209
"Zotu1327","Zotu1327","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter",NA,"Zotu1327",0.000116707797225492
"Zotu1328","Zotu1328","Bacteria","Acidobacteriota","Holophagae","Subgroup_7","Subgroup_7","Subgroup_7","Acidobacteria_bacterium","Zotu1328",0.000167042960674975
"Zotu1333","Zotu1333","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","uncultured","uncultured","uncultured_delta","Zotu1333",0.000145349204089134
"Zotu1334","Zotu1334","Bacteria","Chloroflexi","Dehalococcoidia","S085","S085","S085",NA,"Zotu1334",0.000169611533548644
"Zotu1338","Zotu1338","Bacteria","Chloroflexi","Anaerolineae","SJA-15","SJA-15","SJA-15",NA,"Zotu1338",0.000105529398846833
"Zotu134","Zotu134","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Citrifermentans",NA,"Zotu134",0.00152726212615452
"Zotu1340","Zotu1340","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067",NA,"Zotu1340",0.000241060574886962
