"label","id","Kingdom","Phylum","Class","Order","Family","Genus","Species","name","abun"
"Zotu8030","Zotu8030","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Pleomorphomonadaceae","Pleomorphomonas","uncultured_bacterium","Zotu8030",0.00105460511807428
"Zotu809","Zotu809","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA,"Zotu809",0.000106525086018512
"Zotu81","Zotu81","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84",NA,"Zotu81",0.000117431331609078
"Zotu818","Zotu818","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae","uncultured",NA,"Zotu818",0.000238283727771697
"Zotu824","Zotu824","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","uncultured","uncultured_bacterium","Zotu824",0.000154811712267557
"Zotu8276","Zotu8276","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","uncultured_soil","Zotu8276",0.00341276679545441
"Zotu8300","Zotu8300","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA,"Zotu8300",0.000198951591365679
"Zotu833","Zotu833","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","metagenome","Zotu833",0.000282793796304774
"Zotu837","Zotu837","Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacterales","BBMC-4","uncultured_soil","Zotu837",0.000261094550174123
"Zotu851","Zotu851","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu851",0.000269881077983703
"Zotu858","Zotu858","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu858",0.000127644121634667
"Zotu869","Zotu869","Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","Leptonema","marine_metagenome","Zotu869",0.000228055892554191
"Zotu87","Zotu87","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobiaceae",NA,"Zotu87",0.000204217786321273
"Zotu873","Zotu873","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5","SB-5","uncultured_soil","Zotu873",0.000155022308756364
