"label","id","Kingdom","Phylum","Class","Order","Family","Genus","Species","name","abun"
"Zotu322","Zotu322","Bacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","uncultured_bacterium","Zotu322",0.000635393430490403
"Zotu323","Zotu323","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium",NA,"Zotu323",0.000129085825633795
"Zotu325","Zotu325","Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter",NA,"Zotu325",0.000272493300747956
"Zotu326","Zotu326","Bacteria","Chloroflexi",NA,NA,NA,NA,NA,"Zotu326",0.000770755861938463
"Zotu327","Zotu327","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae","uncultured","uncultured_soil","Zotu327",0.000127856958306608
"Zotu3280","Zotu3280","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter",NA,"Zotu3280",0.000119414774297991
"Zotu329","Zotu329","Bacteria","Acidobacteriota","Holophagae","Subgroup_7","Subgroup_7","Subgroup_7","Acidobacteria_bacterium","Zotu329",0.000619180250555851
"Zotu33","Zotu33","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu33",0.000786053666117557
"Zotu330","Zotu330","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces",NA,"Zotu330",0.000444932778710846
"Zotu331","Zotu331","Bacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","uncultured_prokaryote","Zotu331",0.000711776689047364
"Zotu332","Zotu332","Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium","Zotu332",0.000609015148752243
"Zotu333","Zotu333","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067",NA,"Zotu333",0.000756355749269616
"Zotu334","Zotu334","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","uncultured",NA,"Zotu334",0.000730478330502863
"Zotu3343","Zotu3343","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA,NA,"Zotu3343",0.000163446162864665
"Zotu335","Zotu335","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA,NA,"Zotu335",0.000755890393057114
"Zotu336","Zotu336","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1",NA,"Zotu336",0.000648780457627194
"Zotu337","Zotu337","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Pleomorphomonadaceae","Pleomorphomonas","uncultured_bacterium","Zotu337",0.000397600245322883
"Zotu339","Zotu339","Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured","uncultured_microorganism","Zotu339",0.000739250389285357
"Zotu3406","Zotu3406","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter",NA,"Zotu3406",0.000143723312465583
"Zotu341","Zotu341","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5","SB-5","uncultured_bacterium","Zotu341",0.000324057246363537
"Zotu342","Zotu342","Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadia","Geothermobacteraceae","Geothermobacter",NA,"Zotu342",0.000963144569628811
"Zotu343","Zotu343","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2",NA,"Zotu343",0.000594042954204493
"Zotu344","Zotu344","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","uncultured_soil","Zotu344",0.000444794395394435
"Zotu3459","Zotu3459","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","uncultured",NA,"Zotu3459",0.000125213544004009
"Zotu346","Zotu346","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84",NA,"Zotu346",0.000603664195568634
"Zotu347","Zotu347","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella",NA,"Zotu347",0.00052875328580657
"Zotu3473","Zotu3473","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Humibacillus",NA,"Zotu3473",0.000105935937640797
"Zotu349","Zotu349","Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485","uncultured_delta","Zotu349",0.000564850515592517
"Zotu35","Zotu35","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia",NA,"Zotu35",0.000285129054964066
"Zotu350","Zotu350","Bacteria","Chloroflexi","Anaerolineae","Anaerolineae","Anaerolineae","Anaerolineae","uncultured_Bellilinea","Zotu350",0.000690083794390195
"Zotu351","Zotu351","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_5","uncultured_bacterium","Zotu351",0.000417890711037719
"Zotu353","Zotu353","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067",NA,"Zotu353",0.000874542212315199
"Zotu354","Zotu354","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17","Bacteroidetes_vadinHA17",NA,"Zotu354",0.000786143234345735
"Zotu36","Zotu36","Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","Leptonema","uncultured_bacterium","Zotu36",0.00165934260770432
"Zotu360","Zotu360","Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium","Zotu360",0.000627777837352123
"Zotu361","Zotu361","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA,"Zotu361",0.00057832924722188
"Zotu362","Zotu362","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067",NA,"Zotu362",0.000679964585824375
