"","feature","method","group1","group2","p_values","adj_method","p_adjust","Compartment","Experiment","Variety","Timepoint","logFC","int_all","def_all"
"6081","ko00523","LinDA","Defoliation","Intact","0.704058311054053","BH",0.915450517560208,"Root","Exp2","MH63","day5",-0.0557628593996418,0.00301411896521622,0.00289984040154263
"6082","ko00520","LinDA","Defoliation","Intact","0.536637160204312","BH",0.868100661152342,"Root","Exp2","MH63","day5",-0.0448186102240245,0.0158628688921373,0.0153776505920998
"6083","ko00521","LinDA","Defoliation","Intact","0.743560515096752","BH",0.915450517560208,"Root","Exp2","MH63","day5",-0.0404023903453578,0.00542568679941471,0.00527584938592586
"6084","ko05146","LinDA","Defoliation","Intact","0.237866065738852","BH",0.868100661152342,"Root","Exp2","MH63","day5",-0.190151859673132,0.000277617057682306,0.000243335086031258
"6085","ko05145","LinDA","Defoliation","Intact","0.161529984963985","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.0418853196177536,0.000966204422426871,0.000994667112066751
"6086","ko05144","LinDA","Defoliation","Intact","0.173503829619822","BH",0.868100661152342,"Root","Exp2","MH63","day5",-2.18387265151463,2.82681611615049e-07,6.2213750590937e-08
"6087","ko00052","LinDA","Defoliation","Intact","0.778246463817759","BH",0.915450517560208,"Root","Exp2","MH63","day5",-0.0319762356335618,0.00557397651784508,0.0054517926362561
"6088","ko00053","LinDA","Defoliation","Intact","0.432549890575107","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.213685709773601,0.00228784930463356,0.00265309757937041
"6089","ko00051","LinDA","Defoliation","Intact","0.99142265851957","BH",0.999141408455254,"Root","Exp2","MH63","day5",-0.0165754731220401,0.00707871386909823,0.00699785022964042
"6090","ko00401","LinDA","Defoliation","Intact","0.724593219443693","BH",0.915450517560208,"Root","Exp2","MH63","day5",-0.0364924264249678,0.00238275783452937,0.00232324275357734
"6091","ko00400","LinDA","Defoliation","Intact","0.440408965461321","BH",0.868100661152342,"Root","Exp2","MH63","day5",-0.0595743453117451,0.0132902422587145,0.0127526145294953
"6092","ko04020","LinDA","Defoliation","Intact","0.498317788817446","BH",0.868100661152342,"Root","Exp2","MH63","day5",-1.03914706130668,5.08940489360152e-06,2.47658117647188e-06
"6093","ko00350","LinDA","Defoliation","Intact","0.352899959755218","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.0948177645951165,0.00516047148737286,0.00551102491052602
"6094","ko00480","LinDA","Defoliation","Intact","0.367550344830982","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.0438670698026862,0.00779422151649825,0.00803485508598398
"6095","ko00643","LinDA","Defoliation","Intact","0.282241001743768","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.210599867794337,0.00160788887055072,0.00186059952787306
"6096","ko00642","LinDA","Defoliation","Intact","0.214107510403363","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.162792909037569,0.000772041365576289,0.000864263394297661
"6097","ko00640","LinDA","Defoliation","Intact","0.568740282408778","BH",0.876529141124117,"Root","Exp2","MH63","day5",0.0307172506437685,0.0125966794619931,0.0128677582223967
"6098","ko00720","LinDA","Defoliation","Intact","0.399151717097","BH",0.868100661152342,"Root","Exp2","MH63","day5",-0.0707880266556968,0.0188149675408677,0.0179140653454467
"6099","ko00960","LinDA","Defoliation","Intact","0.904701427836978","BH",0.95287054284684,"Root","Exp2","MH63","day5",-0.00871331524154694,0.00224788065292118,0.00223434524612399
"6100","ko02020","LinDA","Defoliation","Intact","0.369230764266144","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.0267008066868479,0.0400862346115758,0.0408350420977939
"6101","ko00120","LinDA","Defoliation","Intact","0.900920971021469","BH",0.95287054284684,"Root","Exp2","MH63","day5",0.0341162118324567,0.000161185347220395,0.000165042412091188
"6102","ko00965","LinDA","Defoliation","Intact","0.409738748324125","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.381036423865377,3.15163609444557e-05,4.1043034120767e-05
"6103","ko03008","LinDA","Defoliation","Intact","0.390244357131195","BH",0.868100661152342,"Root","Exp2","MH63","day5",-0.0536372069822854,0.00104394171032699,0.00100584217541895
"6104","ko05414","LinDA","Defoliation","Intact","0.217477906104214","BH",0.868100661152342,"Root","Exp2","MH63","day5",-0.547496308347963,1.95951968966504e-06,1.3407160868798e-06
"6105","ko00290","LinDA","Defoliation","Intact","0.999141408455254","BH",0.999141408455254,"Root","Exp2","MH63","day5",-0.019058999170143,0.0111767506470622,0.0110300690577322
"6106","ko04614","LinDA","Defoliation","Intact","0.560821019306233","BH",0.872404228574162,"Root","Exp2","MH63","day5",-0.181394677890654,0.000277093996465964,0.000244355364221411
"6107","ko03410","LinDA","Defoliation","Intact","0.922322898699382","BH",0.958923013727135,"Root","Exp2","MH63","day5",-0.019429440944095,0.00713781217783709,0.00704232836754562
"6108","ko05010","LinDA","Defoliation","Intact","0.54403848916457","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.0113256920718343,0.00246423897676888,0.00248366030083185
"6109","ko05012","LinDA","Defoliation","Intact","0.352753596025105","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.0475886833411378,0.00170879523910133,0.00176610144756274
"6110","ko00980","LinDA","Defoliation","Intact","0.210543923280062","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.150105363813133,0.00279814509103386,0.00310496312677052
"6111","ko00410","LinDA","Defoliation","Intact","0.67211331396291","BH",0.915450517560208,"Root","Exp2","MH63","day5",0.0280310983336342,0.00504740537620853,0.00514643376063606
"6112","ko00983","LinDA","Defoliation","Intact","0.399435889689172","BH",0.868100661152342,"Root","Exp2","MH63","day5",-0.0592960569032626,0.00333320056232603,0.00319898021937178
"6113","ko05150","LinDA","Defoliation","Intact","0.639095214774356","BH",0.89851701504149,"Root","Exp2","MH63","day5",0.0508977403746259,0.000179270492527447,0.00018570797664512
"6114","ko00791","LinDA","Defoliation","Intact","0.471979755710454","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.0875072776019058,0.00067181231765026,0.000713822573565211
"6115","ko00790","LinDA","Defoliation","Intact","0.714953880263641","BH",0.915450517560208,"Root","Exp2","MH63","day5",-0.0246269119280375,0.00517550069287527,0.00508790427583338
"6116","ko05131","LinDA","Defoliation","Intact","0.449403378571252","BH",0.868100661152342,"Root","Exp2","MH63","day5",3.17544102485016,4.9576337695821e-07,4.47896263415248e-06
"6117","ko00020","LinDA","Defoliation","Intact","0.345487785839855","BH",0.868100661152342,"Root","Exp2","MH63","day5",-0.0706200018347086,0.0146122640690069,0.0139142170346294
"6118","ko00710","LinDA","Defoliation","Intact","0.773354554442202","BH",0.915450517560208,"Root","Exp2","MH63","day5",-0.0379517383532515,0.00906273814960125,0.00882744093676245
"6119","ko02060","LinDA","Defoliation","Intact","0.622941333996528","BH",0.89851701504149,"Root","Exp2","MH63","day5",0.0294226582222988,0.00203029820030682,0.00207212968465881
"6120","ko00340","LinDA","Defoliation","Intact","0.862247986182212","BH",0.932741407601097,"Root","Exp2","MH63","day5",-0.0267858040041346,0.00882546495876281,0.00866311868862861
"6121","ko00785","LinDA","Defoliation","Intact","0.230900954906827","BH",0.868100661152342,"Root","Exp2","MH63","day5",-0.119103499419645,0.001430699498781,0.00131733035435035
"6122","ko00550","LinDA","Defoliation","Intact","0.527575577037025","BH",0.868100661152342,"Root","Exp2","MH63","day5",-0.04685476139097,0.0112040631100905,0.0108460314103539
"6123","ko00650","LinDA","Defoliation","Intact","0.527494027053701","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.0443282825372904,0.0132248459138348,0.0136374999924896
"6124","ko05223","LinDA","Defoliation","Intact","0.200234083099777","BH",0.868100661152342,"Root","Exp2","MH63","day5",1.44605703523705,2.10476141919525e-08,5.73468301800908e-08
"6125","ko05220","LinDA","Defoliation","Intact","0.928487442080675","BH",0.961516639625047,"Root","Exp2","MH63","day5",-0.0785341299805744,5.67258802496234e-07,5.37205085137425e-07
"6126","ko05221","LinDA","Defoliation","Intact","0.200234083099777","BH",0.868100661152342,"Root","Exp2","MH63","day5",1.44605703523705,2.10476141919525e-08,5.73468301800908e-08
"6127","ko02030","LinDA","Defoliation","Intact","0.719584577535337","BH",0.915450517560208,"Root","Exp2","MH63","day5",0.0177546932959591,0.0171887719026021,0.0174016145108277
"6128","ko03320","LinDA","Defoliation","Intact","0.756678207768972","BH",0.915450517560208,"Root","Exp2","MH63","day5",-0.038684899404194,0.00420870219331983,0.00409734828042307
"6129","ko04744","LinDA","Defoliation","Intact","0.498277272509085","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.915019824487729,8.45323132335651e-07,1.59393705663734e-06
"6130","ko04745","LinDA","Defoliation","Intact","0.498277272509085","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.915019824487729,8.45323132335651e-07,1.59393705663734e-06
"6131","ko00522","LinDA","Defoliation","Intact","0.0638477842378175","BH",0.868100661152342,"Root","Exp2","MH63","day5",-3.09905160568433,2.28277509632661e-07,2.6641313591658e-08
"6132","ko04612","LinDA","Defoliation","Intact","0.425181322095827","BH",0.868100661152342,"Root","Exp2","MH63","day5",-0.0733871014370108,0.000574040437821662,0.000545570360553152
"6133","ko04621","LinDA","Defoliation","Intact","0.429356868329621","BH",0.868100661152342,"Root","Exp2","MH63","day5",-0.0726932840304856,0.000574339610227419,0.000546117269472923
"6134","ko04622","LinDA","Defoliation","Intact","0.525296259636752","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.596822958224731,3.213377654441e-05,4.85985578460227e-05
"6135","ko00910","LinDA","Defoliation","Intact","0.631937784392336","BH",0.89851701504149,"Root","Exp2","MH63","day5",0.0203047341862421,0.0123261938796517,0.0125009013660673
"6136","ko04971","LinDA","Defoliation","Intact","0.389560031903297","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.54252636098301,1.55677975408571e-06,2.26748218211386e-06
"6137","ko00460","LinDA","Defoliation","Intact","0.35091283796665","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.0848280543956983,0.00332499467299051,0.00352636078029826
"6138","ko04970","LinDA","Defoliation","Intact","0.446174017572696","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.455691580284512,1.70036054006501e-06,2.33194257884005e-06
"6139","ko00830","LinDA","Defoliation","Intact","0.180733847159769","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.198330477581179,0.000688258309996134,0.000789686814407175
"6140","ko00780","LinDA","Defoliation","Intact","0.777818739389257","BH",0.915450517560208,"Root","Exp2","MH63","day5",-0.0326109768197647,0.00260664618057665,0.00254838595541458
"6141","ko00511","LinDA","Defoliation","Intact","0.137945510970264","BH",0.868100661152342,"Root","Exp2","MH63","day5",-0.270734476708458,0.00125962056623043,0.00104409627066432
"6142","ko00970","LinDA","Defoliation","Intact","0.425594326289252","BH",0.868100661152342,"Root","Exp2","MH63","day5",-0.0662455452873268,0.0173415770186829,0.0165632933196449
"6143","ko00030","LinDA","Defoliation","Intact","0.714868298879735","BH",0.915450517560208,"Root","Exp2","MH63","day5",0.0074719754008589,0.0102071750024658,0.0102601769203705
"6144","ko04972","LinDA","Defoliation","Intact","0.296521366193164","BH",0.868100661152342,"Root","Exp2","MH63","day5",-0.512979839079442,1.25924383095301e-06,8.82444728707795e-07
"6145","ko00232","LinDA","Defoliation","Intact","0.738532801951154","BH",0.915450517560208,"Root","Exp2","MH63","day5",-0.0278443762260673,4.29245436637529e-06,4.21040327058389e-06
"6146","ko00230","LinDA","Defoliation","Intact","0.760836191617778","BH",0.915450517560208,"Root","Exp2","MH63","day5",-0.0286771454914984,0.0343757086085507,0.0336991524536003
"6147","ko04122","LinDA","Defoliation","Intact","0.661109830324167","BH",0.911635660762799,"Root","Exp2","MH63","day5",-0.00678214995389788,0.00519868545743049,0.0051743036456089
"6148","ko00540","LinDA","Defoliation","Intact","0.404545085493738","BH",0.868100661152342,"Root","Exp2","MH63","day5",-0.0605512273086795,0.00843930247258225,0.00809242749522455
"6149","ko05014","LinDA","Defoliation","Intact","0.217692478730678","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.128904502098219,0.00145607281561444,0.00159216185734227
"6150","ko03022","LinDA","Defoliation","Intact","0.934624151392777","BH",0.964061132539006,"Root","Exp2","MH63","day5",-2.02867833343012,6.08074676433753e-09,1.49026632327414e-09
"6151","ko00660","LinDA","Defoliation","Intact","0.818892122527732","BH",0.916296383511473,"Root","Exp2","MH63","day5",-0.0340917169540088,0.00430443173615069,0.00420390792403694
"6152","ko03020","LinDA","Defoliation","Intact","0.343645518933191","BH",0.868100661152342,"Root","Exp2","MH63","day5",-0.0649014649552873,0.0101659747330363,0.00971877970789329
"6153","ko04512","LinDA","Defoliation","Intact","0.0900527187707146","BH",0.868100661152342,"Root","Exp2","MH63","day5",-2.04118397017499,7.14938423446278e-07,1.73704486859782e-07
"6154","ko00982","LinDA","Defoliation","Intact","0.196708670507539","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.158387099453648,0.00284626629796887,0.00317654343638778
"6155","ko04630","LinDA","Defoliation","Intact","0.271195346402138","BH",0.868100661152342,"Root","Exp2","MH63","day5",1.11692416876991,2.712836095629e-08,5.8837096503365e-08
"6156","ko03010","LinDA","Defoliation","Intact","0.339461731116309","BH",0.868100661152342,"Root","Exp2","MH63","day5",-0.077585211692164,0.0347085699047052,0.0328913155223441
"6157","ko00140","LinDA","Defoliation","Intact","0.497945829026689","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.18781248801772,0.000120941432075475,0.000137756563185058
"6158","ko05100","LinDA","Defoliation","Intact","0.835858151371153","BH",0.916296383511473,"Root","Exp2","MH63","day5",0.454726247488295,1.42047473222363e-05,1.9467928973166e-05
"6159","ko00860","LinDA","Defoliation","Intact","0.585231869924146","BH",0.881211206437507,"Root","Exp2","MH63","day5",0.0157330654712503,0.0125658042566268,0.0127035884238152
"6160","ko05410","LinDA","Defoliation","Intact","0.816371937091849","BH",0.916296383511473,"Root","Exp2","MH63","day5",-0.0657833410315514,0.000124634915899109,0.000119079490040509
"6161","ko00330","LinDA","Defoliation","Intact","0.553219328475151","BH",0.872404228574162,"Root","Exp2","MH63","day5",0.0169617560422318,0.0168942514120733,0.0170940492233766
"6162","ko04080","LinDA","Defoliation","Intact","0.0946015830811747","BH",0.868100661152342,"Root","Exp2","MH63","day5",-1.34501344994414,4.6908191552701e-07,1.84654245378453e-07
"6163","ko04514","LinDA","Defoliation","Intact","0.169010650170045","BH",0.868100661152342,"Root","Exp2","MH63","day5",-2.19657403627916,2.85181307892828e-07,6.2213750590937e-08
"6164","ko00908","LinDA","Defoliation","Intact","0.26326563218927","BH",0.868100661152342,"Root","Exp2","MH63","day5",-0.115049843994929,0.000740295222163146,0.000683551896267014
"6165","ko04930","LinDA","Defoliation","Intact","0.671777708392647","BH",0.915450517560208,"Root","Exp2","MH63","day5",-0.0377190298000698,0.000750392416877257,0.000731027773623357
"6166","ko04320","LinDA","Defoliation","Intact","0.562734025301654","BH",0.872404228574162,"Root","Exp2","MH63","day5",0.523037524703274,5.37789860116749e-08,7.72791956707106e-08
"6167","ko03430","LinDA","Defoliation","Intact","0.486716593662096","BH",0.868100661152342,"Root","Exp2","MH63","day5",-0.0519568612301916,0.011720439617635,0.0113058528347914
"6168","ko00906","LinDA","Defoliation","Intact","0.515149970181084","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.0591127834739251,0.000637118968655973,0.000663766387366021
"6169","ko00900","LinDA","Defoliation","Intact","0.576204038680299","BH",0.878515987469403,"Root","Exp2","MH63","day5",-0.0509572236961899,0.00840246260752222,0.00811086056843522
"6170","ko00901","LinDA","Defoliation","Intact","0.557302758970033","BH",0.872404228574162,"Root","Exp2","MH63","day5",-0.194533161261156,2.74596307797711e-05,2.39957526614827e-05
"6171","ko04520","LinDA","Defoliation","Intact","0.368786518382873","BH",0.868100661152342,"Root","Exp2","MH63","day5",-0.988212103368903,4.86414838995815e-07,2.45202746422871e-07
"6172","ko00903","LinDA","Defoliation","Intact","0.289442633221424","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.226672485194874,0.00187174581151463,0.00219019149010912
"6173","ko00471","LinDA","Defoliation","Intact","0.698825722264078","BH",0.915450517560208,"Root","Exp2","MH63","day5",-0.0330614896381971,0.00235031063551323,0.00229706225576931
"6174","ko00472","LinDA","Defoliation","Intact","0.911121421710847","BH",0.954855249952968,"Root","Exp2","MH63","day5",-0.00903183395887026,0.000211884090986117,0.000210561757371098
"6175","ko00473","LinDA","Defoliation","Intact","0.546704614847849","BH",0.868100661152342,"Root","Exp2","MH63","day5",-0.0455175944768772,0.00175389149830749,0.00169941936069124
"6176","ko05111","LinDA","Defoliation","Intact","0.357700311078932","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.03506561228246,0.00183943562178357,0.00188469202872847
"6177","ko04510","LinDA","Defoliation","Intact","0.171621061599618","BH",0.868100661152342,"Root","Exp2","MH63","day5",-1.41542229016635,4.58303818578738e-07,1.71818099095484e-07
"6178","ko04810","LinDA","Defoliation","Intact","0.026404532372422","BH",0.868100661152342,"Root","Exp2","MH63","day5",-1.17976524964341,9.44718657574553e-07,4.17020845518355e-07
"6179","ko04210","LinDA","Defoliation","Intact","0.13625976343478","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.100653274007804,0.000997098457475572,0.0010691476828121
"6180","ko00240","LinDA","Defoliation","Intact","0.382178921375256","BH",0.868100661152342,"Root","Exp2","MH63","day5",-0.056284400247221,0.0248285082101074,0.0238785160404475
"6181","ko04012","LinDA","Defoliation","Intact","0.200234083099777","BH",0.868100661152342,"Root","Exp2","MH63","day5",1.44605703523705,2.10476141919525e-08,5.73468301800908e-08
"6182","ko04013","LinDA","Defoliation","Intact","0.200234083099777","BH",0.868100661152342,"Root","Exp2","MH63","day5",1.44605703523705,2.10476141919525e-08,5.73468301800908e-08
"6183","ko04010","LinDA","Defoliation","Intact","0.380535924038233","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.931155807421836,3.00748582304348e-08,5.73468301800908e-08
"6184","ko04011","LinDA","Defoliation","Intact","0.263112083672572","BH",0.868100661152342,"Root","Exp2","MH63","day5",-0.140473761889958,0.000801125863685409,0.000726798356994736
"6185","ko00944","LinDA","Defoliation","Intact","0.73915589173249","BH",0.915450517560208,"Root","Exp2","MH63","day5",0.352474020436142,7.82032869390359e-06,9.98459055110916e-06
"6186","ko04113","LinDA","Defoliation","Intact","0.63662011268368","BH",0.89851701504149,"Root","Exp2","MH63","day5",0.0306702014770143,0.00102879420323374,0.00105089943649082
"6187","ko04070","LinDA","Defoliation","Intact","0.747735137483111","BH",0.915450517560208,"Root","Exp2","MH63","day5",-0.0262622478417985,0.00198210281319521,0.00194634782255659
"6188","ko04640","LinDA","Defoliation","Intact","0.181552379646691","BH",0.868100661152342,"Root","Exp2","MH63","day5",-1.48390622947921,5.82593865708572e-07,2.08288657927894e-07
"6189","ko04310","LinDA","Defoliation","Intact","0.832498466664669","BH",0.916296383511473,"Root","Exp2","MH63","day5",-0.186850553878424,5.46211188304282e-07,4.79858254957334e-07
"6190","ko03420","LinDA","Defoliation","Intact","0.502746017645018","BH",0.868100661152342,"Root","Exp2","MH63","day5",-0.0515471278695278,0.00630064349170274,0.00607949737133694
"6191","ko00770","LinDA","Defoliation","Intact","0.905590706751386","BH",0.95287054284684,"Root","Exp2","MH63","day5",-0.026097177128119,0.0096695962523241,0.00949625367892212
"6192","ko02040","LinDA","Defoliation","Intact","0.350566424332393","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.0602914484049076,0.0150774842597708,0.0157209366704682
"6193","ko04912","LinDA","Defoliation","Intact","0.538477542939209","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.684645725202383,1.1658752440922e-06,1.87391971528529e-06
"6194","ko00670","LinDA","Defoliation","Intact","0.811169684213406","BH",0.916296383511473,"Root","Exp2","MH63","day5",-0.0295441089378773,0.00787445037944837,0.00771483403333029
"6195","ko04920","LinDA","Defoliation","Intact","0.452649237811358","BH",0.868100661152342,"Root","Exp2","MH63","day5",-0.0943056633590585,0.00232024521457413,0.00217342697144224
"6196","ko05160","LinDA","Defoliation","Intact","0.200234083099777","BH",0.868100661152342,"Root","Exp2","MH63","day5",1.44605703523705,2.10476141919525e-08,5.73468301800908e-08
"6197","ko04144","LinDA","Defoliation","Intact","0.820597231284886","BH",0.916296383511473,"Root","Exp2","MH63","day5",-0.11729600715791,5.06580730282715e-07,4.67023838708011e-07
"6198","ko00930","LinDA","Defoliation","Intact","0.326968190757991","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.248840207786584,0.00128025252397456,0.00152126196611783
"6199","ko04112","LinDA","Defoliation","Intact","0.193564873487382","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.0167094240632684,0.00866422400202071,0.0087651572061698
"6200","ko04720","LinDA","Defoliation","Intact","0.498277272509085","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.915019824487729,8.45323132335651e-07,1.59393705663734e-06
"6201","ko04722","LinDA","Defoliation","Intact","0.42391309387415","BH",0.868100661152342,"Root","Exp2","MH63","day5",0.9155771905815,8.75397990566085e-07,1.65128388681743e-06
"6202","ko05340","LinDA","Defoliation","Intact","0.113503552351365","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.0771797195825552,0.000504555573154003,0.000478272705599008
"6203","ko00564","LinDA","Defoliation","Intact","0.70094008066357","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.0141470413805473,0.00931949693962396,0.00922855672955532
"6204","ko00680","LinDA","Defoliation","Intact","0.886950452439459","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.00855843982312702,0.0154798272973463,0.0153882688041439
"6205","ko00562","LinDA","Defoliation","Intact","0.470340962375125","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.0386395989631113,0.00241944571991817,0.00248512112709319
"6206","ko00563","LinDA","Defoliation","Intact","0.622104280667243","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.544667923325779,9.38777679098899e-07,1.36938049496698e-06
"6207","ko03030","LinDA","Defoliation","Intact","0.892065184443996","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.00497407892576346,0.010403137998661,0.0103673321448426
"6208","ko00561","LinDA","Defoliation","Intact","0.690904220613452","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.0184127015638728,0.00462319216419991,0.00468257477062914
"6209","ko00440","LinDA","Defoliation","Intact","0.791453312179429","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.0419072234702765,0.000443914707044893,0.000456998595013922
"6210","ko00250","LinDA","Defoliation","Intact","0.973853715305312","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.00533299956867107,0.0149021147982924,0.0149573032052295
"6211","ko04062","LinDA","Defoliation","Intact","0.806094783093241","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.294187543876603,2.50571046293403e-07,2.04348573978434e-07
"6212","ko00740","LinDA","Defoliation","Intact","0.854539599012478","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.010699746705062,0.00377207539436981,0.0037442032844924
"6213","ko04664","LinDA","Defoliation","Intact","0.467649139980819","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.454296534041489,5.98458458003014e-08,8.19956650905019e-08
"6214","ko04940","LinDA","Defoliation","Intact","0.737558184478255","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.0239658749337086,0.000886362763039575,0.000871760235894599
"6215","ko00010","LinDA","Defoliation","Intact","0.935909954014896","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.0076093583054908,0.0152423768852376,0.0153229837477452
"6216","ko05412","LinDA","Defoliation","Intact","0.00301131740115019","BH",0.40201087305355,"Rhizosphere","Exp2","NIP","day2",0.53438128095945,3.42405542338156e-07,4.95913099677894e-07
"6217","ko00195","LinDA","Defoliation","Intact","0.956373966728806","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.00140475746723386,0.00625778344711001,0.00625169318588884
"6218","ko04650","LinDA","Defoliation","Intact","0.467649139980819","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.454296534041489,5.98458458003014e-08,8.19956650905019e-08
"6219","ko03450","LinDA","Defoliation","Intact","0.390612157123662","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.0727780473513524,0.000341720680391857,0.00035940129504281
"6220","ko00760","LinDA","Defoliation","Intact","0.984038780751176","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.00385167445393324,0.00747045937264249,0.00749043048275357
"6221","ko00920","LinDA","Defoliation","Intact","0.323069035277286","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.0320263666740164,0.00541266094433032,0.00529382921297307
"6222","ko00311","LinDA","Defoliation","Intact","0.688749135878564","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.0615683194085565,0.000321312258098517,0.000335321349397923
"6223","ko00310","LinDA","Defoliation","Intact","0.31811203097449","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.035936727725422,0.00498612450261904,0.00511188589967918
"6224","ko04146","LinDA","Defoliation","Intact","0.75584505262761","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.00961141599207694,0.00444902360575222,0.00447876251330749
"6225","ko00600","LinDA","Defoliation","Intact","0.54178916117892","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.0821348268390759,0.000924359087256287,0.000978511111451526
"6226","ko04141","LinDA","Defoliation","Intact","0.720679477490557","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.0223296568677541,0.0016790975764402,0.00165330903190003
"6227","ko04142","LinDA","Defoliation","Intact","0.528065777872281","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.157245332581951,0.000396238645185619,0.000441867837875179
"6228","ko00604","LinDA","Defoliation","Intact","0.518608106904733","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.199490679756325,0.000154530012380689,0.000177445715608872
"6229","ko04260","LinDA","Defoliation","Intact","0.489627897288311","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.0736740427177484,0.000775733274830049,0.000737113430018472
"6230","ko03040","LinDA","Defoliation","Intact","0.343313555104239","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.660048754512193,5.78437235091222e-08,9.14009511647851e-08
"6231","ko04110","LinDA","Defoliation","Intact","0.781133178729821","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",0.0291987588857511,1.96891993281429e-09,2.00917496442074e-09
"6232","ko05142","LinDA","Defoliation","Intact","0.00300975825718486","BH",0.40201087305355,"Rhizosphere","Exp2","NIP","day2",0.145143692031294,0.000142687145933365,0.000157789266078411
"6233","ko04540","LinDA","Defoliation","Intact","0.248318444360507","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.107480577924154,2.09756305235541e-07,1.94697397595275e-07
"6234","ko04712","LinDA","Defoliation","Intact","0.245463140265878","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",Inf,0,1.00458748221037e-08
"6235","ko00909","LinDA","Defoliation","Intact","0.0447267419147498","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.329242583967039,1.68735698248462e-05,1.34305896264003e-05
"6236","ko00513","LinDA","Defoliation","Intact","0.275050175886771","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.15148914205857,3.16088320960672e-06,2.84580851016443e-06
"6237","ko04973","LinDA","Defoliation","Intact","0.649555322150666","BH",0.995244742904644,"Rhizosphere","Exp2","NIP","day2",-0.054395502798275,4.75991544414152e-05,4.5837883865302e-05
